SG_UF_PROVA;NU_NOTA_MT
MG;619.9
PE;484.7
BA;
PA;557.5
SP;621.2
MA;595.0
PE;436.9
BA;
CE;449.6
RJ;709.4
SP;741.3
BA;545.3
MA;
CE;450.6
PE;843.8
PE;577.2
SC;434.9
MG;570.3
MG;656.0
SP;348.8
PA;426.4
PE;501.3
RJ;574.2
MA;371.8
SP;541.6
SP;
CE;521.2
GO;
GO;429.1
MG;555.6
CE;584.6
AL;401.2
RJ;
RJ;
MS;456.5
PA;
MG;479.0
SP;438.6
CE;721.2
RJ;515.8
DF;747.0
RS;547.0
MA;
TO;616.1
AL;467.3
MA;
AM;
TO;422.5
CE;434.6
MA;
RJ;577.8
PA;571.6
PR;731.4
PI;486.7
SE;388.2
RR;554.5
SP;
PA;709.8
MT;408.9
PA;479.9
MG;532.5
PR;471.4
BA;364.7
PB;527.1
PE;510.7
SP;830.7
GO;440.7
CE;
MG;
SP;
RN;446.5
BA;455.8
AM;476.5
PR;616.3
PA;356.1
DF;856.1
MS;612.0
PA;609.9
PE;632.9
SP;438.8
MG;688.8
SE;451.6
RN;545.4
SP;655.8
MA;586.7
ES;531.7
MA;
PA;
SP;667.0
CE;
PE;398.2
BA;522.5
RJ;411.7
MG;577.9
RJ;530.9
PA;426.5
AM;500.2
PR;
GO;540.0
SP;450.8
CE;466.3
SP;579.3
PR;577.4
PB;405.4
BA;456.3
PB;530.8
PE;
PR;
MA;614.7
PA;625.2
BA;513.8
PR;
MG;
SP;512.5
RJ;
BA;430.3
SP;628.3
MT;713.5
SP;704.6
AL;479.3
RJ;509.1
RJ;617.6
BA;501.0
MG;
SP;610.2
PE;
RJ;528.1
AC;
CE;788.7
RJ;
CE;
SP;451.5
PB;464.0
RS;523.6
SP;718.9
PE;359.0
PA;
MA;473.1
CE;599.8
PI;440.2
SP;490.6
RJ;615.0
MG;422.7
CE;
PE;694.1
MA;
RS;569.9
SP;564.7
BA;520.9
PA;
RJ;
BA;583.3
GO;409.1
MT;441.7
CE;
AL;537.0
BA;392.2
PA;391.0
MA;562.6
CE;521.4
SP;748.9
PA;398.8
BA;414.4
SP;
PE;593.5
PI;489.5
PI;399.8
SP;451.3
BA;383.2
RJ;424.9
RJ;552.5
PE;520.1
GO;781.7
PE;
RN;
RJ;
RN;624.1
GO;530.9
SE;683.3
MA;459.9
CE;
AL;593.2
BA;468.5
MS;471.6
PR;
RJ;
PI;637.4
RJ;716.8
RJ;412.5
MG;418.3
RJ;722.2
GO;
ES;451.7
GO;584.5
SP;631.3
MA;654.1
PR;657.8
MS;542.9
RS;
RJ;768.1
PE;732.4
PB;499.5
MG;512.2
TO;366.5
RJ;581.5
MG;683.8
RS;
SP;480.9
PE;417.8
RJ;550.1
MT;
RR;504.4
CE;669.2
CE;563.1
SC;676.4
SP;
MG;606.1
BA;
PI;374.3
MG;645.2
GO;511.9
MS;692.0
SP;660.0
SP;498.8
MG;
SP;406.1
BA;510.0
PA;446.2
MA;423.8
RS;478.0
CE;
SE;387.2
PR;638.9
MA;575.2
PI;500.8
SC;634.0
SP;695.2
PI;602.3
RJ;
PB;482.5
BA;
RJ;622.5
PE;371.7
RJ;397.2
RJ;
PR;452.1
MG;568.1
PA;510.6
RJ;
PB;507.9
MA;404.2
PR;511.4
PA;
RN;680.9
BA;655.8
MG;590.2
SE;444.1
MG;
MG;
SP;
PR;395.8
PE;413.5
AM;413.2
RR;569.4
MG;612.5
PA;
SP;572.8
AL;602.7
GO;564.2
PI;630.3
RO;517.7
SC;384.9
SP;579.8
BA;419.2
RJ;535.7
PA;407.4
PR;588.9
AL;749.8
MA;473.1
AM;
PA;478.0
MG;
RS;599.5
CE;879.7
RS;608.8
BA;464.0
MT;556.8
SP;
SP;473.1
RJ;538.8
PB;435.0
CE;416.0
GO;819.1
CE;
RJ;463.4
AP;
SE;461.3
BA;372.4
RN;
PA;395.9
RJ;634.8
RN;
SP;563.2
PR;394.8
CE;361.3
MG;
RO;535.0
DF;485.2
RJ;524.6
PA;548.1
MG;651.3
MA;649.1
RJ;490.0
PR;581.2
SC;
RJ;409.9
SC;647.5
PE;550.8
PE;354.7
PE;580.0
BA;
PA;
PE;507.1
DF;
RS;504.2
BA;
GO;437.5
CE;
BA;
MT;435.5
SP;
SP;471.0
BA;
RS;582.7
AL;352.8
MA;698.1
CE;462.4
MG;606.0
CE;430.6
PA;600.5
RS;681.2
BA;
PE;363.3
RJ;535.1
PA;527.6
MA;660.9
CE;451.9
RO;
MA;
RJ;
PB;755.1
PE;450.3
SP;
MT;374.0
BA;505.5
RN;663.1
BA;533.7
SP;
DF;
PR;353.4
RJ;661.4
PR;499.2
CE;601.8
PR;519.4
PA;609.0
MT;
PA;402.6
BA;571.4
PB;458.2
RJ;555.9
PE;515.2
RJ;391.2
CE;
MT;757.6
BA;
SP;
PB;531.1
PA;631.1
SP;567.0
RS;
AP;
BA;
PA;402.1
RJ;397.1
MA;456.0
SE;
BA;
PE;610.1
SP;358.5
PR;
MA;
SP;525.5
ES;
SE;481.5
SC;566.8
DF;439.6
CE;
PR;
PI;536.1
AL;686.3
DF;
AL;471.6
SE;563.8
RS;417.9
SP;666.9
BA;502.6
BA;493.8
RS;553.9
PE;
RN;
BA;507.2
SP;706.0
GO;
PR;589.2
RJ;635.6
AL;
MG;659.4
MG;525.1
MA;730.5
RJ;403.9
MA;578.4
CE;
SP;493.5
SP;
PB;479.8
SC;511.4
MG;
RS;
RJ;803.7
SP;547.4
MA;602.3
RJ;606.9
BA;460.6
RJ;611.8
RJ;
RJ;621.9
PE;
SP;357.2
PA;380.0
BA;508.2
AL;368.0
RJ;758.6
SP;514.9
BA;426.1
MG;574.1
RN;
SC;575.6
MG;353.6
PA;440.5
MA;
BA;659.2
MG;
RN;388.7
BA;
SC;555.4
SE;440.8
PE;433.2
MG;723.3
GO;
AL;474.6
BA;
SE;606.4
CE;
CE;635.5
SP;828.2
PA;492.7
CE;481.2
CE;479.6
TO;468.7
RJ;524.9
PI;
MG;742.3
MA;340.6
PI;406.0
CE;568.9
RS;513.0
BA;
PA;641.8
MS;545.2
CE;587.0
PA;609.1
SP;607.6
DF;749.0
PE;550.1
BA;
RS;556.3
BA;389.9
CE;
AP;
CE;438.8
RN;349.9
AM;494.7
GO;520.2
MA;531.0
RJ;680.1
MG;710.7
PE;591.3
MS;521.3
RJ;613.4
RS;568.5
MG;730.9
PB;
AL;384.8
SP;
RN;452.2
PI;386.3
SP;396.1
TO;655.3
RJ;346.0
RR;431.3
SP;668.1
MG;716.0
CE;421.8
CE;503.4
AM;
MA;
PA;421.3
AM;518.1
RN;541.5
CE;541.8
PA;442.2
ES;
PE;730.4
PA;616.1
MG;
RN;434.1
MA;415.3
AL;419.0
MG;504.0
SP;631.4
MG;539.8
BA;
PA;430.3
PE;562.3
PA;442.1
SP;396.9
DF;557.8
PA;
SP;618.7
RN;640.0
PB;443.4
GO;580.1
SP;796.5
SC;
RJ;366.2
CE;618.9
RJ;644.9
BA;
RO;570.0
PE;556.2
CE;507.2
SP;
SP;514.1
RO;376.9
BA;
MA;
PI;
PE;
RO;550.0
CE;636.9
DF;673.7
SE;
MA;511.3
BA;556.5
GO;373.9
PR;
SE;631.2
BA;710.0
SC;
PI;440.1
CE;555.4
GO;438.0
SP;800.6
BA;389.0
PI;
SP;
SP;
MA;732.1
PE;360.2
DF;624.5
PA;426.8
RJ;471.1
PI;568.6
AL;514.4
PA;397.7
PE;436.9
SE;577.6
GO;603.0
BA;601.2
AM;416.0
RO;609.9
RJ;
CE;487.4
CE;411.7
MA;443.6
MA;628.7
SP;631.5
PB;470.6
MA;
RJ;605.3
PI;495.8
SP;654.5
AM;546.6
BA;451.7
RS;
MG;421.8
PE;560.7
CE;
PA;398.8
BA;682.4
PB;642.5
MA;470.7
PE;765.3
GO;
MG;417.5
SP;577.5
SP;468.9
CE;488.8
BA;526.6
ES;452.4
RO;357.2
BA;
SP;
SP;
SP;534.1
BA;
CE;
PA;
PA;682.9
MG;
PA;496.4
MG;632.3
RN;676.9
CE;532.6
PB;510.2
AM;518.7
MA;
BA;429.4
CE;467.2
CE;397.6
MG;814.4
TO;706.3
CE;410.5
BA;
SC;626.9
RS;354.1
SE;453.9
CE;563.6
SP;486.2
SE;527.3
CE;613.3
RJ;
AM;
RO;447.4
MA;385.2
PR;463.8
SP;
PI;461.6
PE;
PR;642.8
GO;
PB;417.1
SC;
CE;428.7
SP;527.9
PB;604.3
RN;489.2
AM;423.7
PI;422.0
AP;428.0
RJ;
BA;681.3
BA;765.0
SP;571.1
PE;701.8
CE;615.5
BA;539.9
CE;623.1
PB;593.5
MG;598.7
AM;472.5
PE;692.9
PA;
SP;523.4
SP;537.2
MS;517.7
AL;
MA;398.5
SP;
CE;660.6
RJ;
BA;
BA;514.4
SP;563.1
SC;636.1
MA;361.2
SP;
PB;
MG;
ES;554.1
PE;
BA;444.5
SP;457.8
RN;540.1
BA;483.5
BA;534.6
BA;
PB;432.6
RJ;470.9
SE;
CE;600.4
MA;587.4
RS;644.7
PA;424.8
BA;424.8
CE;439.1
BA;369.2
MT;395.7
PR;527.5
RS;637.5
MA;652.5
RS;559.9
PI;432.9
PB;527.7
PR;
BA;632.4
MA;465.1
CE;387.4
SP;660.9
BA;509.6
SP;731.5
PB;430.1
SC;
RJ;490.4
SP;614.9
PA;557.4
PA;477.4
SE;492.2
PR;510.8
RJ;
RJ;567.9
CE;
PR;778.9
MG;
PA;
PE;596.0
CE;646.3
PE;
ES;
AL;437.3
SP;674.0
PI;
CE;580.0
PA;
CE;446.6
MG;601.8
PE;
PA;394.1
SP;575.4
CE;395.3
GO;
MA;433.4
DF;637.3
MG;733.4
CE;441.2
PR;
SP;
CE;882.0
CE;659.4
SC;660.6
RJ;712.9
AM;489.0
DF;550.2
MG;690.7
PA;
MG;641.8
PI;396.1
MG;
SC;
GO;577.0
PI;469.6
PI;601.6
BA;555.8
MA;457.9
SE;503.0
BA;485.7
PB;
BA;586.5
CE;
MG;461.9
SC;691.0
SP;
GO;532.9
CE;
RJ;729.6
SP;369.5
PE;
RO;
MG;704.0
SP;618.1
AM;
RJ;362.0
RN;495.2
SP;
RO;
MG;613.6
PA;
MT;
PR;457.4
TO;571.2
PI;516.2
GO;
PI;
RS;
BA;607.8
SP;662.2
MA;506.9
SP;
RJ;442.5
PB;
RJ;374.5
PI;485.0
MG;838.6
MG;590.9
PA;392.7
GO;540.4
CE;460.0
GO;356.1
BA;413.9
PB;
MG;659.2
BA;
SP;
PE;
SP;431.9
SC;
MG;481.8
SP;544.4
BA;697.3
RN;440.0
SP;473.4
PI;489.3
SE;447.1
PR;784.7
RS;380.6
SP;717.1
CE;594.6
GO;565.8
RJ;736.0
SE;587.4
PE;
PA;689.3
MG;
AL;
PE;418.8
RN;464.9
SP;791.2
SP;521.6
SP;521.3
RJ;479.7
PA;
CE;432.9
MA;
RJ;
GO;689.4
RJ;645.8
CE;414.8
CE;421.0
RJ;709.5
SP;
PA;489.4
PA;498.6
RN;511.1
MG;581.9
GO;635.2
MA;
CE;
GO;614.5
SP;
BA;529.9
SC;
CE;582.7
TO;402.1
SE;416.8
PI;363.0
MG;
BA;472.6
MA;560.9
AC;480.9
PA;549.6
BA;438.4
PA;654.1
RJ;562.2
ES;575.8
SE;424.4
MA;
SC;
AL;579.2
SP;565.1
SP;650.2
SP;581.0
BA;805.5
CE;
AM;
PE;
PE;478.8
SE;
GO;472.3
PA;580.0
BA;394.7
PR;348.6
CE;
SP;467.3
ES;798.2
GO;678.6
RJ;662.2
PE;
ES;682.7
BA;497.3
SP;788.0
MG;437.3
RS;433.4
PR;
MT;533.6
PE;444.8
RJ;618.2
PR;679.9
CE;
RJ;647.4
MG;678.8
BA;420.2
PA;551.0
AL;678.4
RN;482.4
MG;601.6
MG;
RN;
CE;503.4
MA;
MG;
SP;
GO;535.4
MT;462.9
MA;480.8
RJ;
GO;444.5
CE;425.7
RJ;
CE;712.4
CE;623.7
PE;541.5
SC;523.1
MA;574.0
PB;
SP;380.7
SP;560.1
BA;542.7
BA;460.4
PB;
PB;471.7
SP;587.0
RN;395.8
SP;639.3
PI;587.9
CE;431.6
SP;404.7
MG;520.8
SE;360.7
SE;581.6
SP;420.7
MS;807.0
PA;573.1
RJ;394.3
RJ;
SP;421.3
AM;467.8
PA;423.1
SE;364.8
CE;
PA;476.5
BA;470.2
MG;705.3
PA;435.3
PB;
GO;662.9
SE;411.4
PA;500.9
AL;660.4
RJ;417.8
MT;
RJ;
GO;
RS;643.9
RJ;
SP;606.8
BA;538.7
SE;606.3
RN;713.7
SP;593.4
MG;705.8
CE;506.4
PA;418.6
MA;484.6
AM;402.2
RJ;398.0
MG;
SP;
CE;501.5
CE;881.0
SE;681.9
PE;497.9
CE;515.4
MG;
PE;707.5
MG;417.1
PA;414.1
SC;610.3
MG;
SP;668.4
MT;402.9
BA;497.6
SE;573.4
PR;
PE;
PE;
MS;
PB;452.7
SP;611.1
CE;423.6
SP;
PB;358.1
MG;
PI;475.5
RJ;368.4
BA;532.1
GO;
RN;500.6
SE;644.6
SP;452.6
PE;437.4
RJ;615.1
MT;437.7
PR;
AL;
RJ;661.5
MG;
PI;557.4
MA;417.0
PR;636.2
RJ;
BA;548.9
PA;
PB;
RJ;844.5
MG;631.0
RJ;534.7
SP;538.0
SP;492.7
GO;
SC;
PA;456.3
SC;604.1
PR;
CE;
PE;592.0
RS;
SC;554.6
RJ;591.3
PR;
MG;
AC;552.7
ES;
RJ;567.8
MG;610.9
CE;420.6
PA;483.1
SP;436.1
RS;523.5
BA;532.3
PA;597.8
DF;
MA;564.4
DF;592.4
SP;390.0
PA;603.0
SP;601.3
BA;677.3
AL;390.2
GO;553.4
SP;
MA;
RS;660.8
MA;456.5
BA;532.7
CE;628.5
AL;530.1
CE;420.4
CE;
MG;637.7
PB;488.5
SP;
PR;437.1
AM;388.9
AL;
MG;558.9
PE;495.1
GO;
MG;684.1
RN;
PE;466.6
ES;
AL;450.6
SP;835.3
PI;668.6
CE;
GO;
RN;683.5
PA;482.4
PA;
PR;458.5
MA;
PR;671.3
SP;464.7
MG;498.9
GO;
MG;601.7
GO;599.6
MA;477.4
PE;470.1
PE;610.0
SP;
AM;628.2
SP;
SE;601.0
RJ;404.6
RJ;
SP;634.2
BA;354.8
PB;539.3
GO;432.0
CE;424.1
SE;581.1
PA;454.7
MG;
MG;
RJ;389.6
PA;
SP;
CE;581.4
RN;675.2
SP;
BA;536.8
CE;600.4
SP;661.8
MS;643.1
PB;404.2
GO;650.8
CE;480.5
SP;570.1
CE;
GO;462.4
BA;579.0
PA;518.9
PE;
SE;395.3
PI;
SP;382.2
PA;381.6
SP;
MS;657.8
BA;
AL;768.5
CE;637.8
RN;596.0
SP;441.5
AL;476.2
MA;419.8
CE;581.6
ES;588.2
RN;571.0
MA;480.4
SP;488.6
RJ;567.2
BA;613.5
GO;431.2
GO;
AL;
SC;639.5
PA;575.9
RJ;383.4
PA;757.7
PA;505.3
MS;457.0
PR;
DF;
MG;707.7
MG;577.2
BA;602.4
RN;
GO;
CE;408.6
RJ;427.0
MA;587.2
PR;556.6
AM;399.5
BA;535.8
TO;606.7
DF;427.9
MG;664.4
PE;578.5
PB;361.6
PE;514.4
RJ;
MG;637.0
PR;
AM;530.2
MA;
DF;431.5
PE;
PB;
PA;414.8
RJ;
PA;518.8
BA;378.0
PE;
BA;
CE;
PR;718.1
SP;
PB;549.0
PE;418.0
PA;437.2
GO;
GO;600.5
PA;
SP;447.4
MG;843.6
PE;602.8
RS;
PR;808.4
PB;
CE;
TO;
SE;484.0
PA;558.9
PB;427.5
PB;479.3
RJ;
MA;524.7
PB;627.5
PA;382.4
RJ;567.2
PB;430.9
CE;644.1
BA;617.0
AP;427.8
PE;555.3
PA;516.2
PA;523.1
RS;444.2
BA;537.5
SE;437.4
SP;
AL;547.1
ES;433.4
SP;654.8
RJ;389.8
CE;
AL;595.9
PI;604.5
PE;610.3
MA;
PR;
SP;463.3
SP;
PE;587.2
TO;
SP;
SP;559.0
SE;606.1
PE;592.0
PA;
PB;
SP;634.6
MG;394.3
SP;
BA;425.4
MA;362.2
PA;512.1
CE;637.6
RN;354.6
MG;356.6
PR;
PB;381.2
PE;529.4
MG;551.6
TO;
SP;
SE;456.3
SP;
MG;374.3
SE;676.6
RS;
GO;
MG;
RJ;590.3
CE;732.3
RJ;
RN;392.0
PA;
RO;418.3
SE;697.0
AL;418.4
AP;528.7
AL;
SC;
CE;421.0
MA;
BA;496.9
SE;408.2
SE;589.2
RJ;559.9
PI;512.6
MA;
RS;631.4
CE;
SP;632.1
TO;445.7
SE;537.8
SP;455.7
AP;409.2
PI;432.6
BA;
AM;545.9
RJ;
ES;482.9
GO;377.6
SP;505.7
AP;445.8
PA;
PA;
PE;664.4
ES;539.6
RN;
SP;924.2
SP;661.5
SC;555.2
ES;452.5
CE;587.4
MG;724.9
PI;505.8
BA;414.6
RJ;
CE;469.9
AP;576.2
RJ;
SP;413.1
PE;
MG;
CE;682.5
MT;406.3
SP;
PB;415.1
RS;573.5
BA;436.1
GO;870.1
CE;
PI;
BA;
RJ;394.3
MA;532.0
MG;
MS;
PA;506.8
GO;655.1
BA;405.6
TO;
PE;484.1
MA;625.7
SP;
SE;
SP;459.7
PB;471.1
PE;669.5
PE;841.5
TO;644.9
MT;422.1
MA;
PA;
PA;406.8
PB;541.8
RJ;490.8
BA;580.6
PI;638.6
SC;
SP;532.1
MG;509.8
ES;538.3
CE;404.8
PE;465.1
SP;
PE;
SP;608.0
MA;
MG;581.9
SP;444.7
SP;629.0
SP;578.2
CE;
MG;549.6
PE;
PR;521.3
BA;638.4
PA;
PE;660.2
SE;525.6
CE;
RJ;642.1
PB;
RJ;
PA;397.2
PA;576.8
AL;
PB;
PR;433.0
BA;513.3
PA;
AM;
RS;661.4
PI;
CE;417.7
DF;580.0
CE;419.7
PR;524.8
MG;459.4
PB;352.6
PA;603.3
MS;415.3
BA;
SP;
PE;576.1
PA;881.7
BA;623.0
RJ;421.9
AL;
RJ;522.1
BA;
PI;490.9
PR;804.8
CE;
PR;
PB;559.2
MG;
MG;462.3
CE;505.4
GO;468.7
SP;
PA;382.9
SE;
PA;406.6
PE;710.7
MG;410.8
CE;555.4
BA;
PB;
PE;486.3
ES;579.3
CE;384.0
RS;735.0
RS;708.4
PB;490.2
SP;464.8
DF;
PE;464.5
MG;897.6
SC;558.3
BA;399.9
PA;
PI;636.5
CE;561.8
CE;452.1
SP;576.4
SP;714.2
PE;492.3
SP;487.7
BA;
BA;
RS;424.9
BA;409.4
SP;443.9
SC;544.2
BA;
SP;665.2
MT;782.0
PB;418.8
PE;517.7
SP;
BA;578.6
PE;488.4
SP;501.6
BA;
PA;447.1
PA;625.8
MG;
BA;
PA;507.0
CE;577.8
PE;535.8
RS;635.4
PA;459.5
AM;
SE;422.2
BA;513.3
MG;754.4
PA;517.1
GO;571.5
ES;457.3
SE;675.8
RJ;622.7
AL;
PR;
PE;
MA;467.0
MA;412.3
RN;456.3
CE;535.2
RS;573.9
MT;427.0
MT;796.5
SE;
PE;450.5
PB;368.8
MT;715.6
AL;474.6
SP;597.7
DF;551.2
GO;534.3
SP;
PE;574.4
AL;425.7
RJ;405.4
MA;540.6
MA;529.6
BA;411.4
MG;436.6
SP;593.6
CE;
RJ;391.1
PE;636.1
RJ;448.7
MG;
GO;719.5
CE;524.3
BA;485.3
CE;587.5
SP;
BA;
MA;557.4
GO;
MA;546.5
MG;692.3
MG;500.1
MG;699.5
PA;405.6
MG;662.0
CE;
RN;645.5
SP;368.5
SP;
DF;396.5
SE;456.9
PR;767.3
AL;453.7
AL;534.7
SE;529.5
TO;420.3
CE;680.0
PB;440.5
ES;429.2
AP;808.1
BA;463.5
SP;689.4
PI;441.2
CE;584.8
BA;
PI;576.1
AM;
RJ;
RS;622.8
SP;530.7
PA;632.1
AP;
BA;389.0
CE;
CE;720.1
MA;526.4
MT;640.4
RN;548.2
SE;472.8
BA;411.2
CE;459.9
TO;474.2
GO;471.2
RN;
RN;
PE;556.8
RS;565.3
PB;477.0
MG;
PB;525.5
CE;481.6
CE;480.4
PE;
RJ;504.3
BA;661.0
SP;459.8
PB;647.1
RS;606.6
MG;
CE;564.4
CE;
PI;421.6
GO;
AP;
SC;
PA;483.8
SP;
PA;365.5
RN;601.7
PE;384.2
PR;483.2
SP;518.4
GO;403.9
RJ;907.7
RO;567.5
RJ;558.5
PA;
MG;
GO;
CE;457.3
SP;577.0
SP;
ES;510.6
SP;555.0
RR;447.7
PR;
BA;
PA;509.9
PA;355.7
ES;555.2
CE;412.1
DF;565.6
SP;538.7
PB;
BA;522.7
RJ;555.4
BA;502.7
CE;439.3
CE;
PE;583.5
CE;414.7
TO;520.5
PA;382.8
PA;467.9
MA;601.7
SP;425.3
PA;598.5
MA;
MS;717.7
PI;
MA;
SP;572.6
MA;453.9
MG;463.0
CE;677.3
PR;
RJ;
SP;635.9
GO;638.1
SC;
RN;383.3
RO;
MS;
MA;517.9
GO;734.2
SE;396.9
RJ;352.7
PR;525.4
RJ;785.0
MS;729.7
PA;469.0
AL;511.1
RJ;
PB;
MG;570.5
CE;
PI;490.5
BA;452.7
RS;497.1
PB;
PI;421.7
RN;375.6
SP;432.4
RS;500.6
SP;
PA;685.5
SP;
PE;
BA;573.9
PE;399.8
MA;545.6
PI;
PI;
MG;462.2
PR;
BA;
RJ;582.8
PI;565.4
RN;399.8
ES;414.9
PA;528.5
PB;760.5
PE;
PA;548.3
PA;614.6
PA;397.4
CE;508.4
RJ;
SP;696.6
PI;410.5
RN;366.2
PR;575.3
PI;425.1
SP;
SP;
AP;551.3
PA;683.5
PA;412.0
AL;
PR;
MG;559.4
BA;447.9
SP;511.1
SP;593.3
RS;467.9
RJ;523.9
PR;679.0
CE;597.9
CE;355.5
PA;
BA;643.1
PE;452.6
GO;
CE;
BA;633.0
SP;709.2
SP;
MS;481.6
PI;446.4
SP;459.3
RN;395.2
SP;
PB;458.1
SP;465.9
MG;747.2
PA;
MA;636.1
SC;508.6
RJ;527.6
DF;
PE;
RN;387.4
RS;598.6
BA;
BA;555.7
SP;500.5
PI;397.7
PE;843.3
PA;411.4
DF;625.5
MS;487.0
PR;
PA;436.4
ES;
SP;437.1
SC;455.7
PE;493.3
PE;481.6
SP;622.4
RS;676.5
BA;428.7
PA;435.4
GO;406.8
CE;560.0
RJ;585.5
RJ;634.5
SE;
MG;699.2
PR;423.3
BA;
PA;421.8
SP;680.4
AC;465.0
BA;
MG;
SC;
SE;633.9
PB;
MT;
RJ;
SP;456.0
PA;362.7
BA;682.5
RJ;508.2
BA;427.9
PA;667.2
MA;594.0
SP;580.6
RS;594.3
CE;
PI;688.0
RN;
ES;493.3
PE;380.7
ES;
GO;
PR;
MA;
MA;478.0
BA;719.2
RJ;569.0
RJ;485.7
MG;367.9
CE;
BA;401.0
RJ;544.3
PA;
PB;
RN;
RJ;696.7
BA;571.1
SP;748.2
SP;485.1
DF;
PE;556.9
RJ;
RS;449.3
RO;663.4
MA;357.3
TO;519.1
PE;
RJ;378.6
CE;632.0
PA;516.9
TO;723.2
RS;
BA;438.9
RJ;394.7
PB;610.7
SE;548.4
BA;
PB;651.7
PB;375.2
PE;575.6
SP;670.9
SP;
RJ;541.0
CE;791.7
MT;402.6
RO;500.6
SP;916.9
PR;
PR;423.0
MA;585.7
SP;
RJ;607.3
PA;
CE;479.8
SP;699.5
GO;816.9
PI;449.4
MG;739.3
BA;600.5
MG;418.8
RS;
RJ;
DF;
MA;
MG;399.8
SP;823.5
RJ;488.7
PE;573.3
PI;563.1
RS;765.9
MG;
RJ;
MT;
SC;778.8
PR;
MT;657.8
MG;
SP;579.6
AL;
BA;
MT;
MA;397.4
SP;409.6
PB;548.6
SP;622.1
MG;538.9
ES;485.2
BA;479.2
MA;460.8
CE;472.4
MA;668.2
RN;
SP;609.6
PI;461.9
RO;
MA;
AP;429.8
PI;427.7
MG;717.6
CE;433.2
SP;664.9
PA;
PE;459.7
MA;
SP;612.9
MA;
MG;
AM;
SC;640.0
PA;540.8
RJ;
SP;
PI;575.3
PA;581.6
TO;759.1
RR;536.4
PR;463.4
MA;424.5
AL;404.1
RJ;673.9
PE;634.4
RJ;378.7
BA;537.5
SP;907.5
MA;423.5
RJ;585.9
SP;561.0
CE;645.8
RO;
MG;660.9
MA;392.0
MA;
MG;582.1
BA;569.5
PA;419.2
PB;523.9
CE;548.8
RJ;573.7
BA;
MA;569.0
SE;
SP;650.5
RJ;
PE;448.1
SP;
MG;
BA;
SP;
AM;463.1
CE;
GO;
PB;446.9
CE;461.9
SC;458.0
DF;702.9
AL;371.9
SP;450.5
PB;609.4
PR;713.2
PR;
AP;
BA;444.0
GO;399.8
CE;612.6
PI;553.6
GO;503.7
PI;594.8
PR;407.4
PA;408.4
MA;484.5
TO;423.8
RS;656.6
BA;
SP;
BA;
RN;
RS;
BA;424.2
PI;517.1
PE;777.8
PA;
SP;616.3
SP;469.9
MG;
MA;442.5
PB;531.7
CE;471.8
PI;575.3
PB;674.3
MS;513.7
MG;566.5
RJ;695.5
PI;584.5
DF;
PA;528.1
PR;534.0
PA;
RJ;524.0
MA;455.8
PE;
PE;666.3
PI;438.2
SP;
SP;537.7
MG;588.3
RN;477.3
RN;480.3
CE;
BA;405.0
AM;401.7
PA;
MA;490.4
RS;
DF;387.2
BA;
SP;
AP;591.9
PA;
AL;707.3
CE;
PI;368.1
SP;
MG;475.8
RS;445.8
CE;399.0
PA;
CE;
RS;710.1
AL;604.7
AM;521.2
CE;587.7
MG;530.2
PB;
PB;431.0
MG;532.4
PI;442.7
PE;509.2
MS;
MS;437.1
RJ;788.5
SC;709.5
CE;519.5
SP;664.3
MG;
MG;532.8
PA;401.6
PE;
BA;768.4
RJ;773.1
SP;628.2
SP;671.6
SP;
PI;
BA;519.9
RS;526.1
SP;357.5
SP;724.3
RJ;451.6
PB;488.7
SE;429.6
RS;364.5
CE;
PI;411.4
PA;
CE;598.9
AP;
CE;
BA;595.2
PA;445.8
BA;481.4
AP;665.2
RS;517.4
CE;412.9
SP;569.0
SP;
MA;677.6
PE;406.9
BA;408.6
PI;
RN;
ES;513.8
MG;621.7
PA;445.7
PA;543.4
MG;484.5
AM;574.5
RN;510.3
BA;553.3
CE;500.7
RN;569.1
SP;472.2
RJ;740.5
PB;521.3
SP;674.9
BA;401.8
PE;428.6
MA;377.9
PE;550.8
BA;570.4
BA;458.6
SC;552.7
CE;390.9
BA;473.3
AL;446.2
SP;720.9
SC;553.3
RS;553.4
AM;466.7
AM;607.2
RJ;586.0
ES;642.1
PE;769.3
SE;522.9
PI;582.2
BA;744.4
SE;
SP;535.7
SP;
AM;
GO;
AP;353.0
RJ;583.5
MS;407.6
SP;
MA;621.7
CE;406.9
PA;374.9
BA;473.4
MS;719.9
RJ;384.5
PB;
BA;
BA;
MT;
SP;698.3
SP;456.9
RJ;409.6
CE;
PB;716.8
PA;443.7
PA;390.4
PI;519.8
SE;428.5
MA;484.3
RR;
RS;
PB;482.6
MG;
AM;
AP;662.6
MT;408.6
SP;665.4
RJ;578.5
MA;
SP;616.3
PA;
PA;379.5
GO;814.9
MG;
MG;790.8
CE;
RJ;
PA;459.3
DF;780.7
AM;
AL;668.9
MA;
RJ;660.9
RS;735.2
RN;551.2
CE;
PA;561.3
DF;418.8
SP;
PA;513.0
PE;
AL;713.4
AM;499.4
SP;
BA;
SP;632.4
PB;382.0
MT;
MA;415.3
PA;363.9
RS;517.3
PA;567.6
SP;371.6
RO;
RN;489.9
RS;726.0
AL;
AM;623.9
RS;540.7
CE;
MS;789.0
PI;
SP;539.7
RN;
MA;485.9
BA;
PR;429.3
AL;482.3
PA;428.9
CE;656.0
RJ;390.9
TO;451.6
