SG_UF_PROVA;NU_NOTA_MT
PE;495.0
GO;
PR;465.3
PA;
PR;630.0
SP;604.2
PE;463.9
BA;
CE;419.0
RJ;
RN;578.4
RJ;
SP;366.2
SP;556.7
MG;612.6
CE;870.3
RS;
SP;646.8
AL;
PA;415.0
RJ;661.1
SP;667.7
SC;686.1
PE;440.5
MG;670.7
SP;617.6
GO;
GO;612.6
BA;582.1
SP;
RN;685.6
SP;
CE;659.7
SP;628.2
SP;380.5
AM;
SP;636.5
PA;577.7
AL;
DF;
BA;
PE;
AL;550.3
PI;404.9
MG;599.4
PB;400.7
CE;589.6
PR;490.2
MA;401.0
SE;470.9
RJ;
CE;462.3
MG;
DF;510.3
RS;
PE;447.2
RJ;486.8
AM;
MT;
PE;436.8
SP;523.2
SP;619.4
CE;
PI;371.8
SE;
RJ;740.0
PB;412.0
PE;
RJ;603.9
GO;446.8
MA;
ES;
MS;
BA;471.7
BA;430.9
PA;
SP;537.3
MT;621.3
PB;378.7
PA;376.5
PB;
PI;639.0
BA;
RS;
RJ;
MG;
MG;
PE;
BA;585.9
CE;
MG;583.6
DF;
MA;377.0
SP;355.7
BA;600.4
SP;749.7
MA;357.7
SE;530.3
PR;421.4
RN;487.0
GO;
CE;474.7
RJ;598.0
SP;461.9
PA;
RJ;801.1
SP;392.1
RN;396.8
RJ;
BA;
CE;521.1
BA;419.5
SP;428.7
RJ;785.1
BA;640.9
SP;
RS;
PE;602.6
SP;539.7
PA;645.2
CE;567.1
PE;585.8
PI;351.8
MA;342.5
GO;
RO;408.1
PI;661.3
BA;464.5
SP;733.1
SP;
CE;415.4
SP;652.4
SP;
MG;339.4
SC;
AL;458.7
PE;352.8
ES;525.0
RJ;755.6
CE;
SC;466.3
BA;418.8
CE;
MG;514.9
SE;633.2
GO;527.9
BA;469.5
ES;
SP;603.6
SP;726.5
PB;
TO;576.3
RJ;
RS;486.6
BA;
PB;402.1
PA;441.5
SP;613.2
TO;488.3
BA;
CE;374.3
PA;425.5
CE;
GO;
MG;
MG;
RN;627.2
MG;549.0
PR;852.4
BA;411.7
MA;
CE;
RJ;
SP;
SP;342.9
RJ;476.6
SP;565.3
CE;508.4
SP;568.6
RN;396.9
BA;
MG;
MA;347.6
CE;
PA;
BA;
RJ;607.2
CE;
SP;
GO;696.1
SP;455.7
RN;759.7
PR;501.3
BA;
MS;454.0
SP;622.0
PE;
RS;
SP;718.3
CE;569.5
PE;523.0
SP;516.7
SP;
MG;649.2
PE;554.5
SP;
MG;
SP;476.7
SP;
PI;461.9
BA;
PA;369.5
MA;383.8
SC;610.8
PA;521.1
PR;650.3
MG;582.1
PI;576.7
PE;
SP;
PA;518.1
MG;762.0
PE;
CE;
PB;496.5
DF;
SP;
MG;743.8
BA;482.8
DF;
AM;
PE;723.3
MG;376.0
PE;
MG;
RN;439.4
RS;503.3
GO;
MG;447.2
PE;442.5
PI;441.7
MG;
MA;528.6
RN;525.2
AM;
PE;
SP;500.6
SE;603.4
ES;
MG;607.4
CE;519.5
SP;464.4
SP;462.2
MG;
RJ;467.0
AL;465.4
PA;370.0
DF;
MT;411.2
SP;667.9
SP;694.6
MA;
RN;
RS;684.5
SP;478.0
RJ;502.7
CE;672.5
SP;
RS;608.6
MG;403.9
PE;564.0
PE;530.2
MA;465.1
PA;562.8
PB;
MG;463.0
MG;580.2
CE;531.3
SP;773.7
CE;641.2
SP;449.3
PI;
SP;543.7
MG;
TO;
MG;
GO;
BA;
PE;
BA;457.3
AM;567.6
MG;431.0
MG;565.0
SP;605.0
CE;
PB;408.3
GO;554.9
CE;457.2
RN;375.5
SE;604.7
MA;639.9
PB;698.5
PE;
SC;536.8
PE;
CE;
DF;
AL;448.8
PB;537.4
PE;743.0
BA;
RJ;
MG;560.6
MG;
RJ;
BA;358.7
MG;533.9
PA;
MA;
SP;548.8
PA;
GO;
PA;
SC;
SP;655.1
BA;
GO;
SP;470.7
RJ;403.8
PE;548.4
DF;457.2
SC;
MA;428.0
AL;444.7
SP;
PI;
SP;543.6
AP;
MG;662.2
RS;
MS;690.4
PE;
BA;331.8
PR;
PA;
AL;563.0
BA;572.8
GO;
SP;
PA;423.8
RJ;
CE;
PA;613.1
SP;
CE;665.4
CE;496.3
PE;
BA;495.4
RS;464.2
SP;
PA;493.5
CE;
BA;
ES;
MG;672.6
RN;422.5
PB;347.4
PA;
PR;
BA;
GO;
MG;
RS;704.8
PI;478.7
RJ;554.1
SP;403.5
RJ;581.7
RS;879.0
MA;
SP;
CE;547.1
PE;338.9
BA;526.5
ES;
CE;406.3
RS;
PE;529.2
CE;582.4
RN;
SE;366.4
RN;573.5
ES;
RJ;358.5
PB;526.9
CE;
SE;
MG;
AL;401.4
BA;374.6
MA;576.3
CE;517.5
RS;473.4
AP;
PA;
MG;556.7
CE;545.4
PI;408.6
SP;
MT;
MG;581.0
RS;
PI;
PE;
MG;
MT;493.2
RN;
RJ;433.7
BA;
PE;
BA;
SE;398.8
RS;556.1
ES;
RN;
CE;451.9
GO;531.1
SP;
BA;704.3
MG;579.8
RJ;
SP;577.9
CE;456.1
RJ;
RR;415.7
AM;511.4
PE;464.7
SE;
RS;377.5
ES;633.4
ES;
PI;
RJ;381.2
ES;
MG;655.4
DF;
PI;432.5
SP;
AC;
AP;
MA;456.8
CE;433.2
MG;
MG;
RJ;608.5
PI;558.5
SP;412.2
SC;
RS;495.5
PE;
PB;
PE;618.7
RJ;
SP;603.1
PA;595.9
SP;
SP;536.5
ES;744.0
CE;
RJ;508.3
PR;765.9
PR;445.0
DF;
MG;
MS;564.7
SP;492.6
BA;
SP;541.7
PA;436.5
SP;
SP;669.3
PI;509.4
CE;333.2
RJ;508.1
PR;485.7
PE;384.9
SP;481.8
BA;554.5
PE;
BA;491.4
AL;
RJ;
MA;509.6
BA;367.6
PE;
RS;343.0
PE;501.1
MG;
CE;
SP;
MG;
PB;442.7
MG;598.5
PI;598.4
MG;664.1
PB;462.4
BA;
SP;
SP;
MS;
AM;
MG;414.7
GO;
BA;386.4
MT;
BA;
PE;390.6
MG;401.1
PB;
RJ;541.3
PR;
SP;
RJ;
GO;474.7
MG;
PR;
AM;
ES;679.5
SP;
GO;
RN;527.6
PA;402.5
RJ;
AM;
BA;350.4
MA;748.7
SP;383.6
SP;
RS;603.7
CE;465.0
PB;482.4
RJ;
PE;342.0
SC;
RJ;390.6
SP;634.9
CE;661.0
RJ;
GO;
PI;376.6
RN;362.6
PE;449.4
TO;379.7
RN;677.7
MT;424.7
PB;895.1
CE;590.4
MS;
SP;
ES;
SP;684.9
RJ;475.9
SP;
PE;440.7
MG;
RJ;569.1
CE;417.2
CE;401.3
BA;609.1
GO;536.0
MA;428.2
MA;591.9
SC;412.5
SP;414.2
SP;
CE;516.8
PE;
PA;
BA;
RJ;
DF;476.2
MG;
MA;
PE;728.2
RJ;429.3
SE;493.7
MG;
MG;
PB;663.4
GO;664.5
RJ;
PE;
RJ;425.4
GO;553.1
AP;495.5
GO;481.3
PA;522.7
PE;467.6
MA;336.2
TO;
RJ;597.2
SP;
MS;772.7
AP;520.2
CE;540.4
PA;
SC;407.0
PI;
PA;632.6
RN;650.1
SP;
RS;621.3
PA;
MG;556.2
PE;
SP;
PB;734.6
GO;465.8
SP;
RN;720.3
RJ;647.3
RS;684.3
PR;551.4
RJ;
PA;534.0
MG;457.7
BA;
CE;699.2
RJ;389.7
PE;491.3
BA;
SP;
RJ;818.1
GO;571.7
CE;
RN;
CE;484.1
BA;399.4
BA;403.8
SP;
PE;422.0
CE;549.3
PA;
PR;
RJ;503.1
PI;370.9
ES;445.4
RS;404.9
DF;697.0
CE;336.2
GO;419.0
MA;
AM;
BA;
RJ;389.9
PI;358.0
PA;
PR;451.0
PR;500.3
GO;593.2
CE;799.4
PI;
PE;723.6
SP;614.5
ES;654.5
SP;404.5
RJ;
BA;535.6
PA;415.1
PB;
SP;
SP;
BA;427.9
PI;428.1
MG;
RN;480.7
AL;623.6
SC;
CE;
MG;524.8
BA;
SP;
AC;381.2
RJ;742.3
MT;
AP;448.4
MG;451.8
AL;447.5
PR;473.5
PE;656.2
MG;646.5
PA;439.0
BA;
MA;387.6
MG;
PE;
SE;440.0
SP;755.8
AM;
CE;
AL;377.3
PE;
PE;555.9
SC;
SP;
CE;
CE;403.2
RN;
ES;
MG;430.8
CE;
PB;
SP;558.5
PB;460.2
GO;364.5
MA;423.7
MG;582.3
MG;
SP;
PE;
GO;625.2
PE;
AM;
RO;493.2
BA;
TO;528.5
PE;492.3
RS;576.7
ES;
RO;
RS;570.1
PE;
MG;
RN;577.8
ES;
RJ;484.2
CE;
PR;625.7
PA;514.5
CE;412.2
PI;401.9
MA;
GO;592.4
AL;420.8
BA;328.4
GO;349.4
BA;411.1
CE;
PR;
PE;464.6
SP;606.0
SC;628.2
GO;
BA;481.9
MS;568.3
PA;468.9
PA;
GO;473.7
RJ;532.4
SP;723.0
SP;525.0
MG;457.2
MG;817.4
MG;458.8
GO;
PI;363.1
PR;
MA;477.4
PA;
BA;422.5
MG;
SP;547.6
RO;624.4
CE;469.1
PI;
PE;394.2
MT;
RS;723.5
PA;
CE;
GO;684.5
AL;487.4
PI;365.6
SE;444.0
CE;609.9
PB;
ES;804.4
PA;
GO;414.9
CE;
PE;703.1
RJ;391.2
PA;484.6
SP;536.9
ES;615.9
AM;
CE;436.5
PE;425.9
RJ;
SP;
RN;477.3
PI;
TO;423.3
PR;556.3
ES;596.8
ES;603.2
PA;
PI;
PE;
PA;
PA;364.1
SP;499.8
SP;
MG;624.6
MG;
AL;766.5
RJ;
SP;401.4
MG;468.7
RJ;623.4
MG;524.6
BA;583.2
MG;
RJ;611.4
SP;
PR;
AM;453.4
CE;
SP;
PB;395.7
RJ;444.4
MG;
BA;508.7
PA;432.4
SP;628.8
PA;659.3
PA;
SP;
PI;
RN;
RN;455.1
SP;780.9
MG;
BA;
CE;347.9
PB;363.2
GO;515.6
PA;391.7
TO;484.7
SP;
CE;450.1
PA;
SP;685.8
SE;431.4
MG;652.7
CE;526.1
RJ;
PR;
MA;
RS;
SC;363.4
RN;410.3
SP;
AM;
DF;602.4
SP;687.2
RN;505.8
RO;
SC;599.7
DF;
RS;435.3
MT;609.3
SP;446.8
GO;
BA;449.1
SP;541.4
RS;628.5
MG;
ES;
PI;
CE;
PB;
PA;
PR;396.5
PA;358.3
BA;597.0
MS;401.6
BA;544.0
DF;411.9
CE;430.9
BA;526.8
CE;493.0
BA;347.8
TO;
SP;
GO;623.5
SP;358.2
SP;414.8
BA;
CE;505.3
PI;339.7
GO;338.6
GO;
GO;450.5
CE;398.6
RS;
PE;543.5
AL;417.0
SP;739.4
PB;439.5
CE;
BA;419.2
PB;515.4
BA;568.5
PA;453.5
BA;509.5
GO;
MG;674.2
CE;462.5
RS;642.1
PA;825.8
SE;456.4
MT;685.5
AP;417.4
PA;
MG;
RJ;526.3
RS;
PI;496.9
MA;602.6
PE;492.7
SP;
MG;842.3
PA;460.3
MG;700.3
BA;340.0
PB;482.3
CE;445.7
CE;625.7
BA;
SP;
MA;370.6
CE;
PA;876.7
PI;
PB;565.4
SP;415.8
MG;
MA;389.8
PA;
RN;342.7
RN;
RN;561.2
SE;
MG;562.7
BA;
SP;687.0
CE;
MG;670.3
BA;343.9
RS;617.8
MA;417.1
RJ;484.4
PA;
PI;
SP;462.0
MG;482.3
PB;405.7
PE;
MG;
SP;428.4
PB;475.8
GO;
CE;
PE;768.9
MG;
SC;
PE;342.8
MA;651.9
CE;
PE;394.9
SP;583.3
SP;
PA;467.7
BA;514.0
RS;
RO;
PE;
PE;
MG;
PE;
PR;741.9
MA;496.4
RS;
PA;
ES;415.8
DF;567.5
PE;
PB;
MG;483.7
AM;449.0
MT;
PA;557.4
AL;
MG;
SP;683.4
SP;707.5
MG;
RN;398.6
RS;338.1
SP;615.5
SP;
RJ;540.4
PE;
MA;
DF;687.1
PA;329.5
RO;476.0
RJ;396.0
ES;337.2
GO;382.3
SE;
CE;487.1
RN;
PI;381.4
RS;
PA;570.0
MG;376.8
PA;
AC;
PA;
SP;
RJ;464.4
MG;
SP;
SP;525.2
RJ;
GO;593.4
MG;666.4
MG;489.8
BA;
PB;
MA;
RN;501.8
MS;
SP;
ES;670.4
RJ;434.8
BA;354.0
SP;
GO;649.3
PA;529.3
BA;783.5
MA;423.2
SC;395.1
CE;543.2
PA;427.0
SP;635.3
RN;
MG;
RJ;660.1
SP;639.4
MT;
SE;344.8
SP;
CE;641.3
PE;619.3
PE;
SP;
RJ;358.9
RJ;572.3
MG;340.6
SC;411.8
BA;399.5
MG;636.0
MA;495.5
SP;383.2
ES;605.2
PE;
PI;
PE;
MA;567.7
CE;
AM;
CE;526.5
RS;815.3
CE;616.2
MA;
RN;
CE;374.5
AL;
PE;378.0
MT;373.1
RS;
SP;714.1
RJ;802.0
SP;
PA;522.8
BA;587.4
MS;
AL;
PI;510.4
GO;
RS;445.3
GO;
BA;
MG;593.6
PE;445.7
RJ;
RS;604.9
ES;
PA;
PR;
PE;
CE;402.0
DF;
RN;
PA;782.9
PE;
RJ;
MA;447.6
SP;397.7
AC;461.2
RJ;
SP;
AL;549.3
ES;349.2
SP;662.1
SP;807.8
SP;
AP;
TO;403.8
RS;
PA;512.7
AL;364.8
PA;456.2
SP;
DF;695.2
PI;
MG;
MG;
PB;366.0
MG;473.7
CE;407.6
AM;426.1
MG;616.6
MA;
MA;338.2
BA;489.3
MS;
PA;399.2
AC;
CE;864.6
MA;
AM;
PB;423.2
CE;574.5
SP;696.4
PE;
RJ;755.4
RN;380.9
PE;
RN;421.8
CE;
SP;590.9
BA;
SP;
SP;
CE;375.8
MG;
RJ;
SP;680.5
RS;554.7
RJ;757.7
BA;
RN;809.8
AM;
RS;404.9
DF;433.8
PR;624.6
SP;
RS;
RJ;524.7
SP;595.9
PI;
SP;
AL;671.2
SP;671.2
MG;473.8
PE;639.7
BA;440.8
MG;
MG;718.8
CE;419.0
GO;
PI;534.0
RJ;670.9
PB;
PA;617.9
PE;
PB;
SP;
PA;383.6
RJ;394.6
SP;708.2
SP;
SP;517.0
SP;
PA;453.7
MG;
PR;
SP;
MG;
PA;466.5
CE;903.0
BA;
RJ;
PI;
SP;670.4
CE;599.2
MG;
SP;
MA;
GO;
SP;662.8
MG;
PE;516.1
SP;
BA;
PA;531.9
RJ;649.4
PB;595.2
RJ;
MA;429.4
RJ;
PA;669.1
MA;522.4
DF;585.0
GO;389.3
PI;501.2
ES;
PE;
PE;600.6
AM;
PI;507.7
RN;400.7
RN;
BA;
SE;610.5
RJ;
MG;875.2
CE;476.4
BA;343.2
PE;695.7
PA;
SP;
BA;
SP;
ES;531.3
MG;
MG;
RS;624.6
RJ;
GO;
SP;456.3
BA;412.8
SP;
BA;
GO;
RJ;555.6
PE;
RJ;388.1
SP;735.1
PB;619.5
RJ;463.8
PE;656.9
GO;632.7
PB;444.3
MG;
RJ;644.0
PA;566.6
MG;734.3
SP;
RN;
MA;412.5
PI;
PI;
PB;560.1
PB;536.9
CE;
AM;
BA;
RJ;
RJ;
GO;
RS;541.4
SP;579.8
GO;596.8
RO;
RJ;685.6
CE;583.3
PB;401.7
PB;483.1
MG;
RJ;382.0
AL;591.0
CE;
PR;
CE;557.7
GO;
SP;
CE;511.8
SC;436.0
MG;571.2
SP;
PE;
MS;
SP;703.0
RO;542.5
CE;468.5
PI;439.1
RN;377.1
MG;
PA;421.2
RS;552.8
BA;427.5
PA;
SP;437.3
PE;389.6
RN;451.2
SP;426.3
BA;425.9
BA;409.5
RN;
RJ;
MG;
RJ;467.0
PR;
MS;
MA;
MA;
PA;559.9
SP;440.8
SP;523.4
PE;
PI;
SP;
RS;
PE;
MG;398.2
SP;
MG;
SP;569.9
PI;375.4
RJ;394.4
MG;444.0
PR;479.4
RJ;
PE;413.8
PA;
RJ;419.7
SP;
PA;511.1
DF;471.9
PR;
BA;
MG;
SP;550.5
MA;564.1
MG;502.5
ES;394.9
RN;
RN;489.0
CE;
GO;620.9
PR;428.5
PR;674.6
SP;564.7
GO;
RN;
DF;
MG;666.6
SC;480.2
CE;553.6
RS;803.5
RS;354.6
MG;567.8
MA;363.5
SP;630.7
PI;
RO;617.2
RS;
BA;596.9
RJ;573.0
TO;
AM;
BA;504.6
CE;371.9
SC;427.8
PB;
MG;
CE;686.4
RN;418.8
SP;613.4
BA;
AL;363.8
PB;512.4
MA;
SP;741.0
CE;514.4
SP;682.5
PI;536.7
SP;
SP;630.5
AM;
RN;471.9
BA;565.2
PA;586.3
MA;441.1
BA;
CE;
BA;553.1
PI;
MG;414.9
PA;408.0
SP;
CE;504.0
PE;409.5
SP;
MG;692.9
BA;382.3
SP;
SP;
BA;
SP;
PI;422.7
RJ;
RO;539.8
RN;
BA;
SP;
BA;
RJ;376.8
MT;
RJ;732.4
AL;402.4
RJ;590.3
SP;387.5
PA;665.7
MG;
SP;
RJ;
RS;385.1
AL;381.3
GO;540.1
BA;
BA;510.8
ES;465.1
SP;362.8
MG;644.1
RS;
DF;337.4
DF;
PR;
PB;
PE;340.8
SP;
RJ;395.8
ES;423.0
MG;
MT;338.3
RJ;
RJ;637.3
MG;
PR;
PR;384.0
MA;589.7
CE;
RO;495.8
RJ;417.4
RJ;
SP;631.8
PE;
CE;560.9
ES;357.3
SP;704.3
MA;453.3
SP;
PA;414.2
BA;
MA;384.1
DF;533.3
RO;
CE;416.9
SP;788.7
SE;430.3
SP;449.2
ES;614.2
SC;601.5
MA;722.9
PA;342.5
SP;440.2
MA;717.1
BA;
CE;421.8
PR;674.9
PR;
RJ;
GO;729.4
RJ;490.3
RJ;613.6
GO;669.6
DF;
RJ;526.3
GO;468.7
SP;
RJ;
SP;375.2
GO;371.7
PE;505.6
MG;462.3
AP;
MG;518.4
TO;484.1
SP;388.4
AL;481.6
RO;
PE;761.2
ES;
TO;
PR;566.3
PR;
SP;514.5
PR;
PI;
RN;
SP;398.9
CE;
PR;611.8
CE;365.3
PE;699.1
SP;436.7
PR;523.2
PA;389.0
PE;419.4
CE;783.9
PB;
PB;380.8
PA;422.6
BA;471.7
MA;610.9
AC;335.1
GO;492.0
ES;
SP;452.4
DF;875.3
RJ;400.5
MG;
SE;
AP;
BA;
ES;
PA;597.5
CE;421.7
PR;445.9
MG;421.4
TO;483.9
PE;532.2
MA;712.2
PE;
SP;
PB;
CE;
BA;706.0
PE;
PB;337.8
MG;762.4
RS;552.5
DF;432.1
MG;
SP;579.3
BA;
MT;478.3
PA;
RJ;591.0
MA;
PB;
MA;617.7
SP;591.4
AM;399.3
SP;
CE;
RN;463.8
MG;583.4
PI;478.4
PI;463.3
BA;531.6
MA;402.7
PI;591.1
MS;438.2
RS;516.4
RJ;537.3
RJ;
GO;498.1
CE;387.7
AM;414.7
SE;445.1
SP;
MG;
PB;675.2
GO;351.7
SP;478.2
MG;528.4
MG;706.6
AC;
SP;609.9
RJ;
CE;375.7
RJ;501.7
RN;393.4
RN;386.8
SP;
RN;544.4
BA;639.1
SP;661.3
PR;
CE;
PI;
RJ;
SP;517.6
RJ;
MA;454.0
SP;507.7
MS;596.7
SP;828.7
MG;408.3
RN;437.1
SP;
PI;516.4
PA;500.7
SP;375.7
BA;498.6
BA;
SE;482.0
CE;
PA;401.4
PI;664.9
SP;700.8
RJ;
PE;605.5
GO;
SP;702.9
CE;
PE;
RN;447.6
CE;
MA;
RS;411.6
PI;440.3
PE;427.4
SP;
ES;766.2
CE;
SC;
RN;724.9
BA;416.3
PB;447.7
PE;
RS;
PE;611.7
SE;
AM;451.4
GO;
PI;534.8
BA;530.9
PE;420.4
MA;430.1
CE;451.5
CE;
BA;416.7
BA;700.3
MT;496.4
BA;474.8
MA;382.2
RN;416.1
SP;
SP;470.7
PE;430.3
CE;335.2
PE;420.2
MG;724.4
MA;
SP;
MG;
CE;421.8
SP;450.1
SP;
SC;686.0
BA;
CE;
GO;382.3
CE;513.1
RS;518.0
AL;449.8
PE;
PA;
PE;675.6
SE;
ES;504.2
SP;
AL;
PI;
SP;584.7
RN;471.2
PI;451.9
RJ;652.8
AL;606.1
PA;532.6
CE;
GO;348.8
DF;
SP;
PR;606.9
PE;
MA;644.2
SE;429.9
SP;477.3
MG;714.2
BA;
PA;423.2
RJ;
BA;408.2
RJ;
RJ;
SP;
MA;418.9
MA;449.8
SP;701.8
CE;717.4
SC;588.1
PE;693.9
CE;
BA;532.4
CE;396.1
RN;
PB;
GO;622.8
SP;
GO;684.5
BA;610.4
CE;789.6
CE;474.7
PB;466.0
RO;
MG;428.4
RJ;
GO;
CE;410.2
PI;467.7
RJ;659.1
MA;388.1
RJ;427.2
SP;713.1
SP;698.5
SP;402.7
PE;
BA;519.7
PA;
SP;
MG;539.3
PR;399.2
RJ;
BA;655.5
RN;
PE;
GO;
DF;
SP;
PE;602.1
PA;657.5
RJ;576.0
BA;461.9
GO;
PR;461.1
MT;560.3
RS;439.7
MA;
RJ;522.8
RN;589.2
SP;540.2
RJ;475.4
PB;520.1
GO;
SP;
PI;417.5
CE;404.3
PI;718.6
BA;
CE;549.2
RS;
BA;
PA;
ES;
DF;542.8
PA;
BA;418.7
AM;
SC;627.9
BA;564.5
MS;
CE;
AM;
MS;
AL;785.1
MG;
AL;342.2
PE;457.0
BA;740.6
AM;
SE;
SP;
CE;
SP;420.6
RN;389.7
MG;559.6
MT;530.5
AP;
CE;522.5
ES;517.4
PA;578.2
SP;354.6
RJ;
MG;466.2
SP;
RJ;
ES;624.5
SP;
SE;529.2
PA;564.6
SE;388.7
AM;
PI;453.8
MA;
BA;
MG;
GO;
RS;647.1
TO;
PE;
MT;503.8
CE;357.3
PA;504.7
RS;
CE;417.8
PA;929.8
CE;489.3
PE;485.3
BA;591.2
PR;576.3
BA;
SP;431.0
CE;
AM;450.6
MG;847.9
RJ;357.6
PI;448.6
MT;753.8
RS;632.5
CE;
MG;603.8
MG;583.9
BA;402.2
CE;590.1
MT;585.1
PE;551.1
MG;
MG;629.2
PB;564.3
ES;405.0
CE;734.6
PE;403.3
CE;378.4
CE;523.1
PE;417.3
AM;
SP;581.0
PB;445.7
CE;
PA;
SP;481.8
GO;502.5
SP;406.0
SP;
PE;
MG;830.4
BA;510.4
BA;707.8
RN;
ES;660.6
BA;
BA;
RJ;576.9
RN;367.4
MG;
CE;
RN;435.2
RN;500.3
PB;
RO;537.1
SP;
SP;439.9
CE;585.0
ES;
PA;388.3
AL;370.0
PA;447.6
MG;402.6
PE;398.9
PA;481.8
PB;521.5
RJ;424.6
PE;584.8
PE;596.0
MS;
AL;672.6
RJ;573.9
BA;523.2
RJ;460.6
PE;574.7
RN;422.2
MT;
BA;
DF;
RJ;459.7
PE;353.4
GO;523.1
RJ;
CE;
SP;
BA;
RJ;420.0
RN;
PE;435.7
RJ;465.0
MA;410.1
PE;
BA;426.3
SP;580.1
SP;632.6
GO;542.6
GO;
MT;367.0
RJ;412.6
BA;
CE;413.1
SE;458.0
PI;457.5
CE;
RJ;332.5
TO;
AL;852.6
BA;382.3
AC;
GO;583.6
MA;446.9
RS;947.6
PR;
BA;505.6
PE;
SC;780.8
PB;515.1
PE;471.2
MG;
SC;488.2
MA;
PR;
MG;547.4
PB;913.2
GO;
MG;
PE;627.1
CE;
PA;
PA;
RJ;443.4
CE;
PI;345.8
RO;460.0
SP;489.6
SP;
BA;467.4
AL;
AP;
MG;626.4
PA;370.4
CE;562.2
RJ;350.9
SP;
SP;
PB;371.4
MA;
MS;678.6
SE;546.4
GO;454.0
AM;474.5
GO;593.2
AP;
BA;413.1
MA;
SP;644.8
DF;556.4
RS;692.6
AC;465.5
CE;
BA;837.2
SP;420.9
RJ;612.1
RS;910.6
PE;608.3
PB;
RJ;
PI;460.2
MT;
PE;
CE;570.5
PI;616.6
RN;335.4
RN;663.7
MA;435.6
ES;
SC;
CE;
MG;515.9
GO;
SE;489.1
MS;788.9
BA;375.6
BA;533.6
GO;446.2
MG;397.1
SP;616.9
SP;530.0
AM;
MS;
AL;488.8
SP;600.4
PI;
SC;553.6
MG;
BA;403.4
MG;720.5
PI;535.3
GO;702.2
CE;
SC;633.2
CE;
SE;807.0
GO;560.5
PR;433.8
PI;536.4
SP;334.3
CE;
RN;636.4
CE;410.2
PA;434.3
SP;
SP;584.6
MA;456.3
SE;
BA;382.0
AL;
GO;
MG;
ES;
ES;345.1
MT;427.8
SP;
PA;413.1
BA;
PB;618.1
RN;521.3
BA;537.4
MG;
ES;479.3
PI;628.1
MA;613.8
RJ;385.5
SP;613.7
SP;
SP;529.4
PE;584.4
SP;
PB;486.3
SP;
CE;389.0
BA;445.7
RN;
PA;746.2
CE;452.5
AL;500.5
SP;
PR;
AL;503.3
AP;
PI;564.1
PB;
ES;639.7
RJ;
CE;664.6
MA;585.0
BA;
DF;364.2
MG;
RJ;465.6
SE;
SE;475.7
GO;
BA;
RJ;
SP;704.2
BA;
SP;
BA;733.4
SP;491.3
RN;344.8
CE;467.6
PE;
PE;
MG;499.6
PI;
SP;
MG;
CE;579.8
ES;590.5
PR;
RR;570.6
BA;391.9
PR;
RJ;
PE;351.1
CE;
TO;
GO;
MA;457.1
RJ;691.3
RJ;417.2
RJ;375.6
BA;402.6
PI;667.8
CE;
BA;526.3
BA;600.6
SP;
RN;378.1
BA;
CE;598.9
RJ;495.1
RN;
MA;449.3
RJ;713.6
RN;496.4
MA;348.7
RJ;
PA;
TO;727.7
MG;394.0
MG;
GO;432.0
RS;431.8
PI;
RJ;
PB;702.7
SP;417.3
RN;384.1
PB;540.0
PE;650.6
MG;489.2
SE;
PE;713.0
ES;476.9
MT;
PB;624.9
MG;
TO;573.4
AL;431.0
GO;416.2
PB;467.8
PI;514.0
CE;476.9
PI;383.8
SP;415.4
DF;
SC;381.9
CE;639.2
BA;435.3
AM;503.4
RJ;
SP;435.4
DF;
PA;393.9
MG;549.5
BA;
ES;502.7
RS;589.4
BA;526.8
PR;
AL;485.5
CE;459.8
GO;464.2
MG;808.9
PB;690.9
SE;497.0
BA;771.1
CE;
RN;397.7
MA;586.6
SE;643.0
PE;
PA;397.4
SP;
AL;550.8
RO;664.5
BA;507.9
GO;
SP;597.4
MG;557.2
CE;418.9
SE;844.9
PE;638.5
AL;
PR;673.8
PE;
ES;658.8
RN;414.2
GO;
MG;458.2
BA;
MG;
PR;
SC;450.6
SP;525.8
AM;428.4
BA;612.1
RS;453.4
SP;612.4
PE;
MG;544.3
BA;352.8
PB;471.7
BA;554.1
RS;460.2
PB;341.9
SC;350.8
MG;792.7
SP;506.8
BA;474.9
MA;341.0
MG;337.2
CE;
MA;427.7
SC;469.8
RN;515.4
PI;505.6
RJ;
MS;555.8
SP;464.2
MG;
SP;
PE;600.2
MG;684.6
CE;
CE;395.4
RN;564.9
CE;395.6
AM;
SP;469.8
PB;435.7
BA;
RN;
PR;
CE;397.0
AL;458.3
BA;525.5
PE;381.4
SP;637.2
GO;645.2
PA;
PA;369.2
SP;540.7
PR;397.6
BA;570.2
PE;519.3
PB;579.3
SP;610.2
MG;524.5
GO;
PE;475.1
SP;633.0
PB;357.6
BA;521.7
BA;
MA;337.2
RO;
SC;706.7
SE;365.6
MG;439.6
PR;507.7
PB;
PR;
PE;
GO;556.0
DF;412.4
CE;394.9
AL;
SP;
SP;560.1
SC;721.1
PA;
MG;
SP;469.3
PA;
AL;508.1
SC;
PE;460.5
PE;582.2
RO;538.5
MA;
PA;
RJ;544.9
MG;583.3
SP;533.2
SE;460.9
PA;
SE;516.2
DF;527.6
MG;
RN;
ES;
CE;
PB;450.9
CE;580.3
SC;544.9
PE;583.4
SC;
PE;
AL;377.7
PA;
GO;
DF;596.9
MG;
BA;416.4
PE;448.6
SP;481.9
GO;636.8
CE;
RJ;
MS;
BA;460.5
RS;394.8
RJ;566.2
RS;
BA;481.9
PA;404.0
