SG_UF_PROVA;NU_NOTA_MT
MG;708.2
MA;394.0
AL;
SP;643.9
SP;438.7
RS;
AM;369.5
BA;513.9
SC;685.9
PR;789.9
BA;440.1
SP;481.5
RS;
PA;375.2
MS;705.1
BA;583.7
PE;583.5
SP;
GO;
CE;808.8
BA;
MA;
RJ;388.9
PE;
RN;411.0
PA;
GO;
BA;420.5
PE;
MA;691.8
SP;
RS;647.2
RR;525.7
RJ;420.7
RJ;392.4
ES;463.8
CE;355.0
AL;557.9
RJ;
TO;
PE;418.8
RS;481.1
SP;611.0
PI;357.0
RN;431.3
RJ;394.7
CE;440.5
MG;474.2
MA;493.5
PE;477.2
BA;432.6
SP;587.3
PE;488.1
SP;388.9
MA;446.1
RJ;521.5
AM;
GO;440.8
CE;
PB;506.9
RN;
RJ;
CE;715.2
RJ;611.4
RJ;450.1
MG;545.0
MS;
GO;337.9
AP;380.3
MG;501.2
GO;651.5
RJ;460.3
SP;
MG;470.7
BA;
PR;582.6
PB;463.9
PA;689.1
AL;507.5
RJ;675.0
CE;571.3
MS;630.6
AM;
SP;466.5
MG;707.3
AP;451.2
PI;579.3
BA;516.0
GO;
PB;472.4
PA;456.4
CE;501.2
GO;
RS;
PA;
CE;764.8
PA;367.5
PR;668.1
RJ;585.3
MG;684.9
PI;
CE;457.9
ES;
SP;730.8
AL;485.8
PB;
CE;781.5
RJ;379.1
TO;375.4
MA;609.8
ES;503.7
SP;658.5
SP;488.5
SC;623.5
MA;406.6
RO;427.0
BA;389.6
SE;
BA;
PR;
AC;
BA;378.5
MG;774.2
PE;482.1
RS;417.1
AM;
MT;586.9
SP;471.0
MS;546.5
CE;719.4
PE;497.2
BA;413.8
DF;728.2
SP;
TO;719.6
AP;356.4
PB;
AL;
BA;527.9
MA;398.0
MS;550.5
MG;597.4
PR;429.3
SP;694.6
BA;453.6
SP;474.2
MS;480.2
SE;
SP;
MA;542.6
SP;351.8
SP;736.3
MA;931.0
RS;674.1
SP;728.4
SE;495.9
RJ;
PA;377.7
PA;
RN;0.0
AM;
TO;729.3
DF;636.2
CE;363.2
PI;624.6
SP;724.1
MS;
ES;479.9
RJ;453.7
MG;
AM;435.9
BA;
RS;586.1
RN;340.1
AM;628.4
RJ;453.8
SP;
PB;350.3
AL;527.2
SP;530.2
SP;383.7
RJ;505.1
DF;535.8
MA;540.7
ES;504.6
BA;385.6
SP;443.7
MG;553.3
PR;448.0
RJ;481.9
PR;459.8
MG;348.2
MA;718.8
AM;409.2
MA;374.2
BA;
PR;672.5
PB;
CE;602.6
PB;343.2
CE;587.7
MA;461.1
DF;
PA;
GO;612.9
RJ;441.9
SP;
PB;
BA;376.8
SP;593.2
PR;
SP;458.7
RS;379.0
RJ;817.7
PR;690.7
RN;469.4
RJ;
PE;462.4
RJ;442.1
BA;558.5
CE;632.4
MG;
RS;594.1
DF;419.4
GO;371.3
MG;666.8
PE;429.9
MG;529.6
CE;
RJ;
PB;455.1
BA;354.7
RS;
SP;540.5
SP;732.2
GO;558.6
AL;675.9
SP;
MA;502.8
SP;
BA;599.3
SE;
SP;476.6
PE;
SP;607.8
BA;356.0
BA;
CE;611.4
CE;665.4
GO;
MG;745.7
MG;384.1
MG;514.6
MA;372.8
MA;366.5
MG;434.5
MG;555.8
AL;
AL;425.6
DF;
RS;433.8
MG;
BA;404.4
RJ;415.5
PB;391.4
RO;444.8
BA;356.8
RJ;652.1
PA;
SP;693.2
AL;441.8
PA;681.0
PB;390.9
RJ;681.0
BA;379.3
BA;
MG;438.6
RN;340.2
PA;
RJ;603.8
AP;438.4
RN;488.6
MA;421.9
CE;518.4
RJ;
RO;601.4
PA;431.7
SP;616.0
MA;521.2
SP;
RS;445.5
RN;517.9
PR;345.1
SP;
SP;530.2
RO;
BA;
CE;
SP;759.4
SP;536.0
MS;
SP;645.0
SE;678.5
SP;440.9
RS;579.9
RJ;
AM;
PA;
MG;
RJ;
AC;
BA;441.3
PR;675.5
RN;475.1
BA;603.6
RJ;399.6
SC;
RJ;
SC;737.7
SP;534.4
PE;506.9
BA;668.4
SP;515.0
PE;577.7
DF;
MG;
MG;426.2
MG;760.4
AM;541.7
PA;394.5
CE;726.2
SP;634.4
RJ;474.2
PR;445.5
PB;534.5
AL;585.2
RJ;332.9
PB;472.7
CE;462.4
AM;490.5
RJ;
MT;448.8
BA;481.1
MA;
SP;616.7
PB;540.7
PB;
PR;379.2
BA;350.8
BA;
GO;350.6
PI;805.5
RJ;507.2
SP;743.2
AM;469.6
RJ;475.7
PA;383.2
MS;441.3
RJ;521.0
CE;348.0
MA;427.8
PA;602.2
BA;472.8
AM;473.8
RS;427.8
DF;587.8
BA;396.5
AP;375.9
RJ;391.7
PE;
PE;559.2
AL;
SP;583.3
MA;518.2
BA;394.1
RN;367.9
BA;438.8
AM;612.1
MG;692.7
RJ;
CE;
MS;538.4
MG;
MG;404.6
SP;636.7
AP;
MA;462.7
CE;530.7
RO;
TO;519.3
PA;
SP;493.7
PI;402.4
SC;621.9
AP;
SP;375.7
RN;712.4
PA;360.0
GO;
RJ;
SP;
RJ;469.5
CE;444.6
MG;487.4
BA;454.9
MG;392.7
BA;368.1
RO;646.8
RO;405.3
SP;454.6
PA;415.8
MG;588.2
BA;618.8
RS;635.7
PE;377.7
MA;550.5
RR;360.8
PA;650.9
RJ;480.1
SP;482.4
PR;552.6
RJ;443.0
RS;
PA;377.4
PE;508.2
BA;590.2
SE;601.4
CE;376.9
RJ;
AL;390.8
PE;780.5
RS;439.9
DF;
PI;514.3
PE;537.2
RJ;390.1
ES;463.4
CE;455.7
PB;411.3
PA;547.7
MS;552.1
MG;
CE;358.9
RJ;475.1
PA;
RN;888.1
RJ;596.7
BA;636.4
PA;367.7
PE;
AM;512.7
RJ;433.9
PE;
PE;439.5
RJ;545.0
AM;351.8
BA;344.6
RJ;485.5
RS;491.4
MA;476.2
PE;
BA;509.9
PB;521.2
PR;494.4
PB;500.1
BA;
SP;569.8
MG;565.9
MA;386.2
SP;
SC;
MG;680.9
RR;656.3
BA;472.1
MA;591.3
BA;548.7
RJ;356.9
SP;
RJ;349.1
BA;
CE;492.6
ES;
BA;616.0
MS;501.3
CE;0.0
SE;498.3
AP;467.4
BA;329.9
PA;449.3
MG;439.3
BA;611.8
RJ;511.5
SP;333.1
MG;407.8
BA;444.6
CE;432.2
MA;410.6
PA;331.0
PA;
RS;502.0
SP;445.4
BA;537.0
RJ;454.4
SP;
AM;594.8
PI;805.3
AP;383.7
SP;545.6
MG;
MA;706.2
CE;514.2
PA;421.7
RS;617.6
SP;799.3
SP;609.5
RS;511.8
RJ;
SC;636.1
RJ;
RS;
PE;741.5
RJ;
MG;549.2
PE;601.8
PA;
MA;407.9
CE;609.4
MA;431.8
SP;648.2
PB;
AM;
RS;387.1
ES;
RJ;576.5
RN;519.9
AP;
RO;
DF;684.7
SP;412.2
SP;
BA;474.7
SC;693.9
RJ;633.4
BA;
AM;405.0
MG;607.3
RJ;441.2
MG;
PI;370.8
SP;
SP;544.8
SP;523.3
PA;
RS;525.2
RS;
CE;546.2
BA;367.1
PA;364.1
SP;338.9
AM;
ES;667.4
RO;519.5
PE;646.1
MG;556.6
CE;414.9
RN;510.0
AM;
RJ;541.9
SP;404.7
BA;
PA;332.3
SP;476.7
MG;684.6
MG;878.0
PE;696.0
GO;685.7
RJ;
AL;
CE;371.1
BA;378.7
MT;570.1
GO;618.0
PI;513.8
DF;529.8
CE;
RJ;442.4
MG;531.7
MS;684.8
RJ;404.8
MT;469.2
PB;409.1
BA;484.3
SP;668.6
SP;558.0
PB;474.8
RJ;539.6
BA;339.6
RN;484.9
RJ;
RJ;344.2
BA;717.8
MS;551.6
AM;
BA;559.9
RS;0.0
SP;
BA;
SP;800.4
CE;430.5
MG;478.2
RS;
PB;387.4
AM;464.1
MA;
AL;
SE;695.4
MA;690.3
PB;695.4
SC;708.2
PA;386.5
RS;379.3
MS;443.0
RJ;383.2
AL;465.6
GO;405.0
BA;681.8
CE;
MA;406.9
SP;462.1
CE;
CE;
SP;917.7
SC;365.5
GO;625.1
AP;410.9
PE;433.8
BA;498.5
CE;686.6
SP;790.7
SP;645.4
SP;676.3
PE;747.6
SP;
PA;
RN;516.1
BA;413.2
MG;649.0
MG;629.1
BA;564.3
PE;
TO;542.6
SP;
SP;687.3
CE;516.7
RJ;671.7
PB;
MT;
PE;644.2
AL;
PA;441.1
MG;624.6
GO;617.3
SP;689.1
BA;368.0
RJ;420.2
RS;
TO;450.6
PE;574.5
RJ;450.0
PA;465.1
PI;
MG;547.3
PE;470.1
CE;
SP;
SE;
SP;
BA;369.4
RJ;408.3
RJ;660.2
MG;586.8
PR;
PR;541.4
PE;374.4
RS;
SC;558.0
BA;
MA;652.0
PA;
RO;
SP;704.0
ES;626.9
MA;448.9
AM;494.0
MG;
RJ;
RJ;460.2
RO;375.0
PA;
TO;422.5
PI;749.1
AL;
PE;
BA;420.6
MG;496.1
MG;
RN;418.8
PA;464.6
PR;641.8
CE;587.4
SP;629.6
AM;712.4
CE;
RN;499.8
PR;491.8
SP;608.2
RJ;
SP;543.1
DF;450.8
MT;351.7
CE;360.6
SP;760.8
BA;522.9
SC;557.0
GO;506.0
ES;391.1
MA;450.4
SP;665.0
SP;
TO;
PE;739.1
SE;659.9
RJ;
AP;
MG;584.5
MT;
RJ;
CE;
PR;
SP;
RN;
SP;
PR;
AC;505.9
RJ;621.1
MG;496.1
PA;
RJ;644.2
PB;
SP;691.2
PI;347.0
RS;
PE;597.8
BA;492.9
PR;
SP;728.4
PI;518.6
PA;482.9
PI;520.0
PR;673.7
MA;343.1
MG;
RJ;466.4
CE;446.4
RS;497.6
PA;522.4
CE;472.6
RS;368.0
PA;593.3
PI;825.2
PE;558.9
MA;
RN;358.2
CE;578.5
AL;556.3
SP;442.3
RS;569.1
BA;344.6
ES;424.5
PB;435.3
PA;357.5
ES;
MG;
MG;
PE;680.8
SP;518.4
SE;840.8
MG;694.6
AL;352.6
MA;354.9
RJ;654.7
RJ;498.1
MA;395.1
PE;636.1
SP;446.1
AM;
RJ;
PE;368.7
BA;472.2
RS;709.7
PE;414.1
SP;344.7
SP;585.4
SP;743.7
MS;647.6
RJ;630.1
PA;688.5
CE;591.7
SP;717.2
AL;804.7
PA;421.1
RS;424.3
AL;335.2
CE;336.1
RJ;403.4
MG;435.7
MG;629.8
PR;
SP;372.7
PI;429.4
AM;806.2
MS;
AM;502.4
AL;533.1
AM;520.5
RS;581.2
RJ;533.4
MS;0.0
CE;597.0
SP;605.3
PR;487.9
BA;526.4
ES;
RN;368.1
MA;
SP;465.5
SP;
BA;459.5
SP;
SE;481.1
RO;444.2
TO;414.7
MG;
AL;
BA;607.4
MA;425.5
SP;570.6
AM;
SP;396.8
MG;
PA;431.5
PA;431.3
RJ;
RO;434.9
PB;397.0
BA;
PB;727.9
CE;
PR;551.6
MT;
PI;
AC;567.6
MG;450.3
CE;
SP;493.0
AL;
RN;
RJ;724.3
PR;568.9
PA;347.6
RS;731.8
AL;519.4
BA;
TO;367.2
BA;746.4
BA;388.9
PI;520.5
SP;488.1
MG;
BA;471.3
PA;496.8
RJ;
PR;565.5
PA;
MG;476.1
SP;791.2
PR;
PR;536.6
BA;730.7
SP;
MG;566.5
DF;717.7
MG;
MA;434.4
PR;
BA;389.4
SP;658.1
AL;412.5
SE;
RN;
SC;
SP;
SP;558.4
PA;365.9
RJ;
ES;642.6
PB;488.4
MG;791.7
PE;
MS;610.5
SP;522.0
SP;562.4
ES;559.8
AM;424.5
TO;361.3
MA;499.3
SP;385.2
RJ;
RJ;
RJ;787.8
PE;587.9
RJ;399.4
RJ;604.8
DF;401.8
RS;
RS;
GO;
MA;423.2
BA;516.0
SE;467.4
BA;629.1
PE;589.0
AC;387.8
DF;408.1
PB;587.7
BA;332.2
PB;516.9
PB;440.9
RJ;456.6
RJ;636.5
PB;539.3
AM;520.1
SE;346.8
RJ;407.3
BA;538.6
RN;527.9
RJ;
SP;649.3
CE;571.2
MG;
PE;564.0
PA;
PE;629.9
BA;
PB;556.9
MG;353.6
GO;407.8
RS;627.2
PA;617.7
AM;531.7
PB;743.3
RS;458.9
MG;395.0
PA;
PB;408.7
BA;620.8
RN;569.6
PE;
MG;554.0
MA;
PE;463.5
PI;446.2
MA;461.9
RJ;436.6
SP;
PA;447.9
PR;484.3
SP;543.9
SP;
DF;451.5
GO;
SP;
MG;426.9
RS;437.0
PA;515.0
CE;536.3
SP;548.0
BA;
PB;
AL;
MA;374.5
MG;
PB;733.5
CE;377.6
ES;618.6
SE;421.0
RS;
PA;484.5
GO;508.3
BA;459.2
RJ;519.7
AP;
MT;453.6
RS;742.8
MT;
PI;513.1
PR;690.9
PR;560.7
RN;483.6
AM;
BA;
SP;
RJ;
MG;531.9
PE;582.4
MG;781.5
GO;
BA;385.6
BA;513.8
CE;
BA;459.8
BA;367.5
MS;506.1
AL;772.5
MA;697.1
GO;605.2
PB;525.1
MA;426.7
SP;519.0
PA;352.3
AM;377.6
AL;404.6
RN;
MG;748.3
BA;441.7
MA;487.2
MG;694.0
SE;648.4
PA;
ES;
PE;
BA;674.1
MG;
SP;702.0
MG;507.2
CE;396.9
GO;670.0
PA;414.0
BA;
MG;
PR;612.8
BA;
GO;598.1
RS;517.7
PA;623.3
RJ;
RJ;537.2
MT;801.2
SP;
DF;419.0
MG;625.8
RN;754.1
BA;
PA;
SP;399.4
MA;607.6
RJ;
SP;695.6
MA;371.0
MT;
MG;
PB;647.7
SC;413.6
RJ;
PB;384.6
MA;
RJ;
CE;380.1
BA;545.4
CE;421.0
RJ;
SP;438.4
GO;489.0
SP;
SE;347.8
RJ;370.6
SP;
PB;
ES;719.3
RO;
RJ;424.5
SP;516.2
ES;490.7
RJ;
MA;644.1
RS;458.3
CE;
GO;
RJ;505.8
CE;474.2
BA;543.8
MS;
RJ;606.3
MT;658.8
RS;336.7
MT;476.7
DF;462.4
SP;448.0
PA;645.1
RJ;
BA;451.5
PA;
PA;514.2
SP;
GO;
MG;
BA;540.5
GO;399.3
MG;
RS;380.5
RN;392.8
PR;509.4
RS;
BA;533.3
MG;577.1
AM;365.0
RS;
PI;673.5
MS;401.3
PA;347.2
PR;591.4
RJ;508.9
PA;419.0
SP;431.4
SP;644.6
RJ;598.9
SP;579.9
MA;370.5
MG;619.8
MG;
PR;
DF;416.3
SP;454.5
SP;442.6
SP;
PE;618.7
ES;
GO;370.2
SC;640.3
BA;370.0
RJ;389.5
MG;598.9
PA;361.3
PI;800.7
PE;415.7
RN;496.4
BA;429.4
MG;546.2
RJ;655.4
MG;481.8
SP;346.1
SC;562.1
CE;532.7
PR;548.9
PB;648.3
SC;
RS;527.8
PB;455.5
PR;638.6
RJ;605.6
PA;357.6
MG;484.2
PB;333.2
AL;
SE;483.7
ES;
BA;409.1
MG;669.5
BA;517.9
AL;362.8
RS;485.2
PE;511.2
PA;427.8
MA;
BA;637.9
RJ;
SP;637.2
AL;
SP;591.3
SE;648.8
RJ;793.5
RJ;562.5
SP;493.8
MT;338.8
RJ;427.6
RN;899.1
PE;569.3
PA;
PI;384.8
DF;541.1
PA;381.6
RJ;
MT;
SP;
GO;384.1
RN;428.7
PA;359.5
AL;624.7
MG;376.3
AM;
AL;
MA;
PA;359.2
MG;640.4
CE;443.0
SP;673.0
SC;508.2
PE;521.2
AL;794.6
AL;417.2
PB;572.4
RS;
ES;
MG;578.3
MA;378.1
SP;488.7
SP;384.6
SP;
SP;519.0
SC;714.6
SP;659.9
RJ;743.6
AM;
BA;488.5
RN;765.6
BA;351.5
SE;400.9
SP;532.0
MT;436.8
BA;
PI;449.6
MA;463.3
SC;459.4
RJ;557.0
RJ;
SP;
PE;495.9
MG;647.6
PE;595.5
AL;727.6
DF;687.8
PI;615.9
SP;639.7
SP;
ES;533.5
MG;406.2
GO;438.9
AM;448.1
RJ;502.7
MT;496.3
SC;600.2
PE;425.9
ES;358.5
MS;598.2
PI;499.0
RJ;659.2
BA;518.5
SP;428.5
MG;652.5
MA;420.1
BA;413.0
MT;570.3
PA;365.2
PI;
RJ;592.9
AL;591.8
RO;
MT;756.0
SP;428.6
CE;611.8
MS;516.8
SP;469.8
PA;
SP;495.1
PI;685.1
MG;507.0
MG;392.3
RN;570.7
DF;616.9
AL;350.6
RS;694.6
PR;401.9
RJ;621.8
RS;
PR;407.0
RS;
RN;485.9
MA;
MA;495.2
SE;637.1
SC;
RN;356.9
RN;802.0
SP;487.7
SP;674.3
MG;451.3
RJ;494.8
RS;529.1
BA;
PI;
RR;537.5
SP;
RJ;500.5
PE;511.0
PA;358.3
PB;672.2
PB;394.7
SP;
MG;482.1
SP;736.9
SP;
AL;476.3
RJ;374.2
AM;450.3
GO;
SE;
RS;487.5
SP;420.6
MG;653.1
MT;381.7
AP;403.2
RN;394.5
RS;
BA;686.8
SP;689.3
CE;
ES;562.9
RJ;585.0
RJ;465.3
RS;796.0
MA;428.0
MA;
PE;434.5
MG;424.8
AP;
PA;
RJ;335.5
SC;540.0
SP;
MA;515.4
BA;399.8
PA;531.2
SE;530.7
AP;465.0
CE;
RJ;
PR;
CE;737.6
AM;512.6
PE;717.5
MA;502.4
AL;
ES;
PB;
RJ;
MS;399.7
BA;
SP;398.7
MA;
PA;433.7
GO;357.8
PA;443.3
MT;
BA;537.4
PE;
AM;
RJ;691.1
AM;
BA;332.9
SC;520.1
SC;654.1
PA;
AC;368.5
RJ;671.8
TO;583.1
RN;
RS;456.3
SP;
PA;
MA;464.2
RN;378.1
SP;
MA;546.0
RO;517.8
AM;512.2
SP;
RJ;
PA;594.2
SP;547.7
PA;375.6
BA;489.6
PI;398.9
AP;503.7
AL;
RJ;673.0
CE;603.2
SP;635.0
RO;671.6
AM;
PA;
BA;636.0
RS;
SP;610.5
PB;356.4
RJ;
RS;589.2
PB;392.2
AL;377.2
PA;482.4
SP;522.2
PA;704.6
BA;553.0
CE;341.8
SE;407.5
PR;568.8
PA;408.8
PR;
AM;
SP;341.6
PE;484.0
PA;514.6
CE;
SP;652.3
RS;560.5
BA;
PI;
RS;729.3
MG;531.3
RO;515.4
CE;557.0
PB;454.2
CE;718.6
AP;709.2
PR;
SP;460.4
PB;366.7
RJ;401.6
SC;544.1
ES;624.7
PE;
MG;612.6
CE;558.2
SP;527.4
PA;404.7
BA;389.5
PE;
PE;350.2
GO;
PA;644.2
SP;849.6
SC;546.4
AM;
BA;466.5
MG;756.7
PA;639.3
PA;655.7
ES;623.7
RS;475.8
SP;731.1
PE;366.3
AL;
PI;480.4
PA;583.1
ES;
PE;366.0
RJ;
CE;682.9
ES;663.3
PA;
PI;836.3
SP;636.3
SP;409.9
CE;550.8
MG;498.2
RJ;499.7
PB;535.2
RS;632.9
SP;593.0
RJ;391.7
BA;651.5
SP;725.7
RJ;770.3
PE;
PB;
PI;
BA;
RN;
MG;655.7
RJ;423.2
PA;500.4
BA;505.7
PI;447.1
DF;
PA;391.1
PA;0.0
RJ;340.2
SP;593.2
CE;710.8
SP;601.7
BA;332.8
MG;
PE;408.5
RN;474.6
SP;592.4
PA;830.9
PA;
PB;487.4
SP;681.1
SP;357.6
SP;404.8
RN;635.3
SE;623.1
PE;416.5
SP;518.6
RJ;
SC;372.9
ES;364.7
PE;363.5
PE;
MG;422.5
MT;362.4
BA;400.2
MG;365.1
CE;345.0
GO;522.8
PA;
SP;
PI;373.2
PB;383.7
PE;410.0
SP;958.6
SP;
CE;495.8
PE;548.7
PE;519.1
DF;
GO;
MG;432.6
AC;493.9
SC;
MG;604.5
BA;
PE;569.1
SP;569.3
MG;425.7
PR;830.6
AM;709.2
RJ;463.9
MG;385.5
RS;609.0
MT;
MG;371.4
CE;560.9
BA;
AC;
RJ;574.9
SP;432.7
SP;601.5
PA;462.9
SP;584.9
MA;596.8
SP;589.3
CE;466.6
PB;424.6
SP;683.9
AL;0.0
MG;719.2
ES;558.0
SP;
PR;
MG;345.5
MG;571.0
SP;637.9
RS;425.5
PB;606.2
BA;645.1
RJ;574.4
RS;484.8
RS;699.4
PE;634.5
RJ;331.0
MA;
AP;
SC;571.3
RJ;614.8
PE;
AM;
SP;691.0
MG;
AM;
RJ;560.0
PE;494.0
ES;
RN;422.2
PE;422.7
PA;582.1
MS;627.1
PR;487.2
GO;354.7
SP;376.4
SP;623.0
RS;534.3
BA;519.9
BA;
SP;615.9
MA;498.7
CE;424.6
CE;547.5
MS;
PE;
PI;
RS;383.9
CE;
BA;401.1
PB;626.1
SP;765.4
BA;534.2
GO;463.6
RS;583.7
PE;722.4
AM;
RJ;
ES;608.4
CE;409.1
BA;
BA;529.8
BA;677.0
BA;647.8
RN;
BA;430.1
RJ;491.4
RJ;
RS;
MG;333.3
CE;644.5
MS;573.6
PA;644.9
PR;
PA;454.6
MG;
BA;
RJ;
PB;
SP;469.1
MA;
MG;684.5
RJ;754.3
PA;695.7
TO;683.9
PR;610.5
AL;346.1
SP;524.3
PA;
MA;
PB;488.4
PB;351.0
RJ;495.2
BA;687.9
PA;331.2
SP;
CE;627.4
SP;649.5
PB;534.4
PB;
SP;416.4
MG;586.0
BA;409.1
BA;
PE;761.2
RS;
GO;565.5
RJ;420.4
SC;474.4
PA;
SP;521.6
TO;361.0
SP;585.0
RN;
RJ;
CE;
DF;659.1
SP;
PB;551.1
MG;
SP;
PA;
CE;
SP;372.9
PR;369.0
MG;671.2
PA;737.8
PA;
RJ;355.0
PR;479.9
MA;404.7
MG;613.8
BA;526.9
MA;433.6
MA;647.9
SP;629.3
MG;361.7
PE;618.9
MG;417.2
RN;
SP;692.0
SP;444.2
RJ;
SP;475.8
MG;389.0
SP;656.6
MG;596.4
MT;378.7
SP;628.9
PR;612.9
RJ;470.9
MG;631.1
MG;649.4
SE;
PA;453.1
RN;
SP;
SP;
BA;438.5
BA;
PI;
PA;461.2
AL;534.2
GO;734.7
PE;378.7
MG;361.2
RO;705.6
SE;
PI;362.9
PA;506.9
SP;561.9
BA;
MS;365.5
CE;
BA;453.4
SP;
SP;520.3
MG;498.4
SP;521.4
PB;522.2
SP;
PB;481.3
BA;333.9
RS;544.3
MS;449.2
RN;
SP;525.2
RJ;502.3
CE;650.2
PB;
RJ;601.1
RJ;
MA;791.1
SP;
RJ;
SE;412.8
AC;410.1
PB;684.5
MT;416.7
CE;429.4
CE;599.7
RJ;492.7
AL;455.1
AM;455.5
RJ;648.8
BA;
PA;475.4
AL;680.9
PA;411.8
RS;
BA;486.6
SE;373.4
PA;
RS;710.2
PB;405.0
SP;776.1
CE;383.0
CE;768.1
CE;445.3
SP;
MS;409.0
PA;623.8
CE;596.2
SP;
RJ;460.5
MG;570.0
PA;360.9
MA;531.9
PA;554.9
BA;621.5
RS;
MG;
SE;390.9
TO;371.2
RJ;448.2
RS;717.4
PI;
PB;382.9
PB;620.5
MG;359.2
MG;387.2
TO;
RN;392.6
BA;404.0
MT;816.1
PE;
RS;369.5
PR;
RJ;
RS;573.3
RJ;703.0
BA;400.6
AM;500.6
SP;
MG;404.6
BA;474.7
MT;
PE;352.8
BA;398.3
SP;387.6
PE;441.9
SE;469.1
PA;468.0
RN;
RN;530.2
DF;792.8
BA;430.0
RS;613.8
BA;428.8
PI;430.4
RS;689.5
AP;463.7
ES;462.1
PI;432.4
SP;677.7
RN;
SP;460.3
BA;502.0
GO;508.9
RN;655.3
RJ;497.9
SP;470.9
CE;681.7
MG;468.1
DF;734.7
MG;389.7
AL;564.7
MG;608.9
BA;505.8
MG;705.4
SP;662.0
PA;604.9
RR;
SP;729.4
AL;805.0
SP;
MG;
RJ;482.9
BA;
AC;655.0
RN;
PA;434.1
SP;579.9
CE;655.7
RS;530.5
SP;493.5
PE;
PA;
MA;421.6
SP;468.1
MG;
ES;
MG;469.6
BA;500.2
SE;506.5
RJ;570.2
BA;413.0
AL;539.5
PA;473.0
RS;608.9
PA;464.9
MA;593.3
PA;651.7
PE;510.8
PB;451.5
DF;632.1
CE;786.8
PE;644.6
MG;
PE;625.7
SP;
BA;498.0
BA;476.2
PE;576.9
PB;372.3
BA;440.5
PA;
CE;539.5
ES;0.0
RO;445.5
RR;622.4
RJ;
RN;736.9
PI;403.7
RJ;609.7
MG;506.4
RJ;
AC;465.0
RS;
BA;
SP;
RJ;374.0
SP;
AL;
CE;355.8
MG;
SP;
SP;701.4
BA;444.3
PE;
SP;564.0
SE;613.0
SP;
MG;
RJ;347.7
PA;458.2
CE;454.8
RJ;389.2
PE;542.0
PA;487.3
PB;465.9
CE;688.4
CE;416.8
PB;
SP;
PB;399.3
AL;
BA;
SE;
AC;334.8
SP;424.2
PA;694.5
SP;682.3
PA;391.9
MG;
MT;751.7
MG;537.2
MA;343.5
GO;691.6
AC;456.1
SP;580.7
AM;528.5
BA;
AM;350.2
PB;599.0
MG;
RS;598.5
SP;398.7
SP;536.2
CE;564.5
SE;369.0
SP;514.2
MG;
AM;724.7
MG;
CE;496.1
PE;620.1
RS;469.7
PE;
RJ;614.6
PR;478.4
SP;609.3
SP;933.6
SP;636.0
RJ;516.1
MG;590.2
SP;
PI;648.2
PA;521.7
RS;
MG;549.9
PA;391.3
SP;
SP;607.1
SE;525.5
BA;393.2
SP;577.2
AM;
AL;441.5
AM;612.6
BA;
PR;651.9
TO;374.2
SP;477.0
RJ;
SP;
RN;673.7
SP;435.7
BA;530.0
MA;
PA;439.0
RS;489.8
PA;
RS;645.5
AL;
RJ;
PE;554.7
SP;592.9
MA;419.3
TO;512.6
SP;520.7
SP;
AL;442.1
RJ;
PE;
PA;
MG;
PE;338.4
RN;482.3
RJ;410.0
SP;436.0
PB;750.1
CE;468.6
AM;
BA;442.5
PR;470.7
CE;680.4
BA;
MS;403.5
SP;795.9
RS;
AL;533.5
RS;371.7
PI;
GO;
BA;682.2
RR;479.5
PR;406.2
CE;
MG;
SP;498.6
PE;355.3
MT;531.2
TO;420.8
PE;388.4
SP;331.9
MT;757.1
MG;
PE;560.8
MG;713.7
RJ;830.5
CE;
CE;367.4
SP;574.3
PA;
CE;600.5
BA;
MG;490.8
ES;
AC;532.7
PR;556.3
MA;382.2
SP;569.0
SP;
CE;577.8
RJ;484.1
SP;
BA;502.5
AM;
PE;
DF;332.9
PA;438.7
RN;410.6
RJ;489.6
BA;806.7
RN;
SP;539.5
PR;382.6
RJ;349.0
PE;561.6
PE;
SP;
RS;
BA;332.7
MA;426.2
MG;620.8
CE;
PA;376.9
PA;428.8
RN;530.3
SC;361.0
BA;566.8
PE;561.9
SP;618.2
MA;384.5
BA;382.0
MT;477.0
PE;469.8
MT;495.9
RN;
MT;
SE;
SE;347.4
MS;551.6
PA;
CE;
SP;689.6
SP;487.5
RS;731.4
PA;
BA;481.3
PI;
RN;543.8
RJ;462.5
MA;539.5
MA;383.4
MG;496.4
SP;
BA;523.2
GO;387.8
PE;564.3
PR;
MA;
AP;716.7
PA;413.4
RS;621.7
MG;516.2
MA;
PE;562.1
RJ;529.3
MA;340.0
MG;
PE;489.8
RN;346.1
RN;
RJ;462.5
SE;455.7
RJ;417.9
SE;495.4
RJ;439.4
PI;593.6
RN;
TO;424.4
PB;650.6
AM;500.0
BA;
BA;337.8
PA;424.4
PR;503.8
DF;
MS;506.1
PE;432.7
AL;648.2
SP;
PR;742.3
RJ;
GO;562.7
SE;516.4
BA;
BA;
RS;551.3
PE;
GO;
MG;
SC;496.8
SP;
MT;
MG;687.2
RJ;586.1
SP;667.0
MS;533.8
RS;715.0
GO;661.2
PE;
RJ;705.1
BA;365.1
AL;414.2
PE;516.1
AM;
CE;732.7
RS;404.0
PI;427.8
SE;346.4
AM;
MG;
AL;547.9
RJ;
DF;665.3
SC;725.4
SP;458.1
CE;579.4
MT;437.0
MG;640.3
PR;460.0
SP;
CE;331.3
SP;635.7
RJ;647.5
SP;566.6
PA;
PE;389.4
